company,news_date,news_text,,
ASSECO-POLAND,2020-02-24 14:50:00,"Zakupy. Tak jednym słowem można by podsumować styczniowe działania zarządzających PKO TFI. Na początku 2020 r. pęczniały jednak nie tylko pakiety akcji spółek w funduszu PKO Emerytura,...",3,
ASSECO-POLAND,2020-02-06 14:51:26,W tyskich autobusach komunikacji miejskiej po raz pierwszy w Polsce został wdrożony system płatności zbliżeniowych kartą płatniczą w modelu MTT - międzynarodowym standardzie płatności...,3,
ASSECO-POLAND,2020-02-04 11:08:22,"Generali Investments TFI to jeden z graczy obecnych na rynku pracowniczych programów kapitałowych. Jednak na koniec roku w portfelach ośmiu subfunduszy Horyzont, przeznaczonych do inwestowania...",2,
ASSECO-POLAND,2020-01-23 12:34:56,"Jeśli spojrzymy na liczbę spółek, w których zwiększono zaangażowanie w relacji do spółek, których jest mniej w portfelach, to w PKO TFI grudzień stał raczej pod znakiem zakupów, niż...",3,
ASSECO-POLAND,2020-01-20 12:34:33,"Podobnie jak w całym 2019 r., tak również w ostatnim kwartale ubiegłego roku zarządzający Aviva Investors TFI skupili się raczej na sprzedaży akcji. W IV kwartale zmniejszono bowiem...",1,
ASSECO-POLAND,2020-01-17 14:14:31,Akcyjny portfel funduszy TFI Allianz Polska ulokowany na GPW na koniec 2019 roku wynosił 624 mln zł. Zarządzający pilnują koncentracji nie pozwalając sobie na nadmierną dywersyfikację....,2,
ASSECO-POLAND,2020-01-16 14:20:17,"Asseco wdroży w Urzędzie Miasta Oleśnicy zintegrowany system informatyczny obejmujący wszystkie podległe mu jednostki. Projekt usprawni zarządzanie miastem i pozwoli na wdrożenie
e-usług...",3,
ASSECO-POLAND,2019-12-19 08:58:12,"CPS (CYFRPLSAT) jest największym i najważniejszym przedsiębiorstwem polskiej gospodarki w obszarze mediów i telekomunikacji, a ACP (ASSECOPOL) w sektorze IT. Przyszłość oraz rozwój obydwu...",3,
ASSECO-POLAND,2019-11-21 11:53:15,"W pierwszych trzech kwartałach 2019 roku przychody Grupy wzrosły o 16% i osiągnęły poziom 7,7 mld zł. Wypracowano 715 mln zł zysku operacyjnego, czyli więcej o 28% w porównaniu do...",3,
ASSECO-POLAND,2019-11-14 13:01:56,Asseco Data Systems podpisał z Urzędem Miasta Rzeszowa umowę na modernizację Poziemnej Trasy Turystycznej. W ramach projektu „Rzeszowskie piwnice – interaktywna instytucja kultury”...,3,
ASSECO-POLAND,2019-11-07 11:28:00,"Rzeszów będzie pierwszym polskim miastem, które wprowadzi wizyjny monitoring stanu wolnych miejsc parkingowych. Cała strefa płatnego parkowania będzie objęta systemem zbierającym i...",3,
ASSECO-POLAND,2019-11-07 09:13:27,"Zanim inwestorzy otrzymają dywidendę musi się wydarzyć kilka rzeczy. Najpierw sposób podziału zysku musi określić walne zgromadzenie akcjonariuszy. Następnie muszą zostać ustalone daty,...",2,
ASSECO-POLAND,2019-10-30 10:22:58,Inwestowanie w spółki dywidendowe często kojarzone jest z długoterminowym zaangażowaniem w akcje danej spółki. Jednak spore grono zwolenników mają również inne podejścia. Na przykład...,2,
ASSECO-POLAND,2019-10-18 10:41:09,Asseco Data Systems zostało wybrane na wykonawcę samorządowego projektu „Cyfrowe Usługi Miast dla Przedsiębiorców” (CUMP). Przedsięwzięcie realizowane jest ze środków Unii...,3,
ASSECO-POLAND,2019-10-14 11:41:27,ACP (ASSECOPOL) wdroży w Urzędzie Miasta Sieradza zintegrowany system informatyczny. Nowy system IT usprawni zarządzanie miastem i pozwoli na stworzenie internetowego portalu usług miejskich...,3,
ASSECO-POLAND,2019-09-24 12:00:28,"Asseco, największy polski producent oprogramowania, wdroży system elektronicznej dokumentacji medycznej oraz usługi z obszaru e-zdrowia w 4 szpitalach oraz w zespole szkół medycznych na...",3,
ASSECO-POLAND,2019-08-27 13:02:14,W I półroczu 2019 r. Asseco odnotowało rekordową sprzedaż i istotny wzrost na poziomie zysku operacyjnego. Przychody Grupy w tym okresie osiągnęły poziom niemal 5 mld zł. Asseco skutecznie...,3,
ASSECO-POLAND,2019-08-22 09:17:38,"Asseco Data Systems wprowadza na rynek markę „Cloud by Asseco”. Jest to odpowiedź na rosnące
potrzeby przedsiębiorców na rozwiązania oparte o technologię cloud. Strategia rozwoju to...",3,
ASSECO-POLAND,2019-08-14 09:03:11,"Na przestrzeni II kwartału 2019 zarządzający TFI Allianz Polska pozostawili w portfelu bez zmian 25 pozycji, zmniejszając zaangażowanie w przypadku 21 spółek i zwiększając liczbę akcji 20...",2,
ASSECO-POLAND,2019-08-12 11:13:02,Mielec jako pierwszy samorząd w Polsce przeprowadził proces rekrutacji do przedszkoli i szkół w sposób całkowicie elektroniczny. Asseco Data Systems zintegrowało system elektronicznej...,3,
ASSECO-POLAND,2019-07-24 11:38:47,PGNiG Obrót Detaliczny zawarło z ACP (ASSECOPOL) umowę na zbudowanie i wdrożenie Centralnego Systemu Bilingowego (CSB). Rozwiązanie to podniesie jakość obsługi indywidualnych klientów...,3,
ASSECO-POLAND,2019-07-24 10:35:43,"Asseco nabyło 51% udziałów w hiszpańskiej spółce Tecsisa, która dostarcza rozwiązania IT dla sektora energetycznego. Działa ona obecnie w Hiszpanii, Meksyku, Gwatemali, Peru i Argentynie....",3,
ASSECO-POLAND,2019-07-22 11:14:27,"Asseco zakończyło jeden z największych projektów zarówno na polskim, jak i europejskim rynku telekomunikacji – migrację klientów OPL (ORANGEPL) do dwóch nowych systemów bilingowych, przy...",3,
ASSECO-POLAND,2019-07-16 09:46:46,"Medicover Polska i Asseco Poland rozpoczęły współpracę nad nowym modelem dostarczania świadczeń zdrowotnych. Jego celem jest budowa platformy, która usprawni komunikację i rozliczenia...",3,
ASSECO-POLAND,2019-07-09 11:02:56,"Od 1 lipca 2019 roku Zakład Ubezpieczeń Społecznych dysponuje nowym systemem do wymiany informacji (Electronic Exchange of Social Security Information – EESSI), który ma zapewnić...",3,
ASSECO-POLAND,2019-06-18 15:10:52,"Agencja Restrukturyzacji i Modernizacji Rolnictwa zawarła z Asseco Poland umowę na rozwój i utrzymanie systemu SIA. To największy system Agencji, który odpowiada m.in. za wypłaty dopłat dla...",3,
ASSECO-POLAND,2019-05-30 10:31:06,Asseco Poland wdraża e-Usługi związane z obsługą pacjentów oraz udostępnieniem elektronicznej dokumentacji medycznej przez szpitale województwa lubelskiego. Spółka wygrała 9 postępowań...,3,
ASSECO-POLAND,2019-05-28 12:05:57,Asseco podpisało umowę z PGE Dystrybucja i PGE Systemy w zakresie świadczenia usług serwisowych i rozwojowych systemów bilingowych HandelMax oraz EnergOS. Łączna wartość kontraktów opiewa...,3,
ASSECO-POLAND,2019-05-24 11:43:59,"W I kwartale 2019 Asseco odnotowało rekordowe wyniki i poprawę rentowności. Po raz pierwszy w historii przychody Grupy w tym okresie przekroczyły poziom 2,4 mld zł. Grupa intensywnie...",3,
ASSECO-POLAND,2019-05-24 09:24:58,"Asseco Poland kupiło 69,01% akcji w spółce ComCERT. Zajmuje się ona dostarczaniem usług
z zakresu cyberbezpieczeństwa, m.in. monitorowaniem bezpieczeństwa i wykrywaniem zagrożeń...",3,
ASSECO-POLAND,2019-04-26 13:51:32,"Do akcjonariuszy ACP (ASSECOPOL) trafi 254,8 mln zł z zysku netto wypracowanego w 2018 r. Podczas ZWZ akcjonariusze spółki uchwalili wypłatę dywidendy równej 3,07 zł na akcję. 

Dniem...",3,
ASSECO-POLAND,2019-03-26 11:24:52,"W 2018 po raz pierwszy w historii przychody Grupy Asseco przekroczyły poziom 9,3 mld złotych, a zysk operacyjny wyniósł 796,8 mln złotych, czyli o 36% więcej niż w 2017 roku. Grupa...",3,
ASSECO-POLAND,2019-03-26 10:47:00,"Zarząd ACP (ASSECOPOL) rekomenduje wypłatę dywidendy w wysokości 3,07 zł na akcję. Do akcjonariuszy trafiłoby łącznie 254,8 mln zł z zysku wypracowanego w 2018 r. Jeśli WZA przegłosuje...",3,
ASSECO-POLAND,2019-03-11 09:57:05,"Inwestorzy giełdowi oczekują od platform tradingowych możliwości ich pełnego dopasowania do swoich potrzeb. Jak pokazują ostatnie badania, chętniej korzystają oni z atrakcyjnie...",2,
ASSECO-POLAND,2019-03-08 10:48:16,"Asseco Poland i Oracle Corporation zawarły porozumienie, w wyniku którego nowoczesne aplikacje Asseco dla sektora utilities będą sprzedawane w chmurze Oracle. Rozwiązania z rodziny Asseco...",3,
ASSECO-POLAND,2019-01-09 11:46:19,"Asseco podpisało umowę ramową z Europejską Agencją Straży Granicznej i Przybrzeżnej (Frontex) na rozwój nowej wersji systemu Opera, który służy przede wszystkim do kontroli granic. Jest...",3,
ASSECO-POLAND,2018-12-11 16:57:15,"Po rozczarowującym dla warszawskiej giełdy roku 2018 r., analitycy Domu Maklerskiego mBanku zamierzają wejść w nowy z optymizmem. I bynajmniej nie będzie on bezpodstawny. Ich zdaniem nie...",1,
ASSECO-POLAND,2018-12-12 09:06:19,"Analitycy Banku Pekao spodziewają się pogłębienia spadków na rynku akcji oraz podwyższonej zmienności notowań.

""Modelowy portfel akcji powinien być zbudowany o spółki mniej wrażliwe...",1,
ASSECO-POLAND,2018-12-10 11:09:05,"Asseco utworzyło w swoich strukturach nowy dział R&amp;D - Asseco Innovation Hub (AIH), który zajmie się rozwojem innowacyjnych produktów i usług, podała spółka. Działalność AIH będzie...",3,
ASSECO-POLAND,2018-11-28 10:07:45,"ACP (ASSECOPOL) podpisało kontrakt z Zakładem Ubezpieczeń Społecznych (ZUS) na rozwój i utrzymanie Portalu Klienta oraz Szyny Usług (ESB), podała spółka. Działają one w ramach Platformy...",3,
ASSECO-POLAND,2018-11-27 14:23:00,"Asseco Data Systems będzie odpowiedzialne za projekt integracji systemu tyskiej komunikacji miejskiej z systemem Śląskiej Karty Usług Publicznych (ŚKUP), podała spółka. Projekt będzie...",3,
ASSECO-POLAND,2018-11-21 14:43:44,"Asseco Data Systems opracowało Bezpieczne Archiwum Elektroniczne zdeponowane w Centrum Danych Asseco Data Systems, podała spółka. Produkt zapewnia sposób komunikacji z klientami zgodny z...",3,
ASSECO-POLAND,2018-11-21 11:47:36,"ACP (ASSECOPOL) zanotował cash flow na poziomie 50,3 mln zł i oczekuje, że kolejny kwartał będzie również bardzo dobry, poinformował wiceprezes Rafał Kozłowski.


""Jesteśmy zadowoleni...",3,
ASSECO-POLAND,2018-11-21 09:04:37,"Portfel zamówień Grupy Asseco Poland na 2018 rok wynosi 8 786 mln zł według stanu na 15 listopada, podała spółka.


""Przeliczając backlog 2018 według kursów, jakimi został przeliczony...",2,
ASSECO-POLAND,2018-11-21 09:03:52,"ACP (ASSECOPOL) odnotowało 78 mln zł skonsolidowanego zysku netto przypisanego akcjonariuszom jednostki dominującej w III kw. 2018 r. wobec 285,3 mln zł zysku rok wcześniej, podała spółka w...",1,
ASSECO-POLAND,2018-11-07 12:53:16,"Asseco dostarczy zintegrowany system informatyczny Asseco Medical Management Solutions (AMMS), który będzie działał w placówkach medycznych podległych Powiatowemu Centrum Zdrowia (PCZ) w...",3,
ASSECO-POLAND,2018-10-22 10:46:34,"ACP (ASSECOPOL) podpisało umowę na informatyzację Szpitala Powiatowego w Kozienicach. Jej celem jest przede wszystkim zapewnienie pacjentom dostępu do e-Usług, podała spółka.


""W ramach...",3,
ASSECO-POLAND,2018-09-24 14:17:06,"Asseco Poland stworzyło nowy system, wykorzystujący mechanizmy zaawansowanej analizy predykcyjnej - Asseco Customer Intelligence (ACI), który pozwala na sprawdzanie, czego klienci poszukują w...",3,
ASSECO-POLAND,2018-09-18 12:09:36,"Asseco Poland zakończyło wdrożenie obsługi e-Recept w pilotażowych szpitalach. Jako pierwsze, z nowych funkcjonalności skorzystały Mazowiecki Szpital Wojewódzki i Samodzielny Publiczny...",3,
ASSECO-POLAND,2018-08-28 13:35:23,"Asseco Poland, na bazie tegorocznego portfela, z optymizmem patrzy na II półrocze, poinformował członek zarządu Marek Panek. Zarząd podkreślił, że w przepływach finansowych ""nie ma nic...",3,
ASSECO-POLAND,2018-08-28 09:06:38,"Skonsolidowany portfel zamówień Asseco Poland na bieżący rok wynosi obecnie 8 072 mln zł, podała spółka.

Skonsolidowany portfel zamówień ACP (ASSECOPOL) na bieżący rok wynosił po I...",2,
ASSECO-POLAND,2018-08-28 09:06:08,"Asseco Poland odnotowało 88,4 mln zł skonsolidowanego zysku netto przypisanego akcjonariuszom jednostki dominującej w II kw. 2018 r. wobec 52,4 mln zł zysku rok wcześniej, podała spółka w...",3,
ASSECO-POLAND,2018-07-24 13:57:15,"Asseco Poland wdroży w Banku Pekao narzędzie finansowania handlu - Otwartą Platformę Finansowania (OPF), która m.in. wesprze obsługę faktoringową obecnych klientów banku i ułatwi...",3,
ASSECO-POLAND,2018-07-19 18:32:53,"Asseco Poland podpisało umowę ramową z Zakładem Ubezpieczeń Społecznych (ZUS) na modyfikację i rozwój Kompleksowego Systemu Informatycznego (KSI) o wartości niemal 350 mln zł brutto,...",3,
ASSECO-POLAND,2018-07-05 10:02:12,"Nowy oddział Golden Sand Bank, który powstanie w Niemczech, będzie bazował na centralnym systemie bankowym Asseco Core Banking oraz na rozwiązaniach IBM Services, podało ACP (ASSECOPOL)....",3,
ASSECO-POLAND,2018-07-03 14:54:06,"Grupa Asseco kontynuuje obsługę centralnego systemu informatycznego KRUS. Umowa na kolejne cztery lata opiewa na kwotę 58,056 mln zł brutto, podał lider konsorcjum Asseco Data Systems....",3,
ASSECO-POLAND,2018-06-13 11:09:26,"Poprawa sentymentu do akcji ma być możliwa dzięki chwilowej stabilizacji sytuacji we Włoszech, dobrym danym makroekonomicznym ze strefy euro, stabilizacji kursu dolara i poprawie wyników...",3,
ASSECO-POLAND,2018-05-29 12:01:50,"ACP (ASSECOPOL) spodziewa się płatności od KT Corporation w kwocie 21,4 mln USD pod koniec czerwca, poinformował członek zarządu ds. finansowych Jarosław Kozłowski.


""Spodziewamy się...",2,
ASSECO-POLAND,2018-05-29 12:02:56,"ACP (ASSECOPOL) ocenia optymistycznie tegoroczne perspektywy po I kwartale, poinformował członek zarządu ds. finansowych Jarosław Kozłowski.


""Jesteśmy zadowoleni z minionego kwartału....",3,
ASSECO-POLAND,2018-05-29 09:56:16,"Skonsolidowany portfel zamówień ACP (ASSECOPOL) na bieżący rok wynosi obecnie 6 580 mln zł, podała spółka.

Skonsolidowane przychody ze sprzedaży sięgnęły 2149 mln zł w I kw. 2018 r....",2,
ASSECO-POLAND,2018-05-29 08:54:41,"ACP (ASSECOPOL) odnotowało 68,9 mln zł skonsolidowanego zysku netto przypisanego akcjonariuszom jednostki dominującej w I kw. 2018 r. wobec 60,9 mln zł zysku rok wcześniej, podała spółka w...",2,
ASSECO-POLAND,2018-05-21 14:36:26,"ACP (ASSECOPOL) podpisało umowę z Kasą Rolniczego Ubezpieczenia Społecznego (KRUS) na utrzymanie i rozwój systemu Workflow, który stanowi centralny komponent Zintegrowanego Systemu...",3,
ASSECO-POLAND,2018-04-26 09:10:57,"Akcjonariusze ACP (ASSECOPOL) zdecydowali o przeznaczeniu na dywidendę kwoty 249,83 mln zł, co oznacza wypłatę w wysokości 3,01 zł na akcję, podała spółka.


""Zwyczajne walne...",3,
ASSECO-POLAND,2018-04-25 14:24:27,"Ostatni kwartał ubiegłego roku, w wykonaniu notowanych na warszawskim parkiecie spółek, nie należał do najlepszych. Kwartalne zyski okazały się niższe od oczekiwań, a zespół DM BOŚ...",1,
ASSECO-POLAND,2018-04-18 12:03:57,"Asseco International (AI) celuje we wzrost przychodów i nie wyklucza pozyskania kapitału na dalszą ekspansję przez debiut na jednej z europejskich giełd, poinformował prezes Josef Klein....",3,
ASSECO-POLAND,2018-04-18 11:58:12,"Konsorcjum ACP (ASSECOPOL), Asseco South Eastern Europe d.o.o. Beograd oraz Chip Card a.d. Beograd zrealizuje projekt elektronicznego biura obsługi klienta, opartego o platformę Asseco – AUMS...",3,
ASSECO-POLAND,2018-03-30 09:05:17,"Akcjonariusze ACP (ASSECOPOL) zdecydują na walnym zgromadzeniu zwołanym na 25 kwietnia br. o przeznaczeniu 3,01 zł na akcję na dywidendę z zysku za 2017 r., wynika z projektów uchwał na ZWZ....",3,
ASSECO-POLAND,2018-03-22 18:04:49,"Wydana przez Zarząd Asseco Poland w marcu 2018 r. rekomendacja wypłaty dywidendy  wynosi 3,01 zł na akcję. Dokładnie tyle samo, co w dwóch poprzednich latach. Jest to też wartość zgodna z...",3,
ASSECO-POLAND,2018-03-21 16:17:25,"ACP (ASSECOPOL) chce, żeby bieżący rok był operacyjnie lepszy niż 2017, poinformował prezes Adam Góral.

""Budżet tegoroczny wygląda znacznie lepiej niż wykonanie 2017 (bez...",3,
ASSECO-POLAND,2018-03-21 11:47:22,"ACP (ASSECOPOL) pozostanie wierne dywidendzie, ale nie wyklucza jej ograniczenia gdyby pojawiła się „wielka szansa"" w postaci np. dużej akwizycji, ktora dałaby skokowy wzrost i potencjalnie...",1,
ASSECO-POLAND,2018-03-21 11:51:04,"ACP (ASSECOPOL) pracuje nad bezpośrednim wejściem na rynek USA, poinformował prezes Adam Góral.


„Niesamowicie interesuje nas USA, robimy wszystko, aby wejść na ten rynek bezpośrednio...",3,
ASSECO-POLAND,2018-03-19 09:03:15,"Skonsolidowany portfel zamówień ACP (ASSECOPOL) na bieżący rok wynosi obecnie 5 459 mln zł, podał zarząd.

Skonsolidowane przychody ze sprzedaży sięgnęły 7 830,5 mln zł w 2017 r....",2,
ASSECO-POLAND,2018-03-19 09:02:41,"ACP (ASSECOPOL) odnotowało 466,6 mln zł skonsolidowanego zysku netto przypisanego akcjonariuszom jednostki dominującej w 2017 r. wobec 301,3 mln zł zysku rok wcześniej, podała spółka w...",3,
ASSECO-POLAND,2018-03-12 08:51:34,"ACP (ASSECOPOL) szacuje wstępnie za 2017 r. skonsolidowany wynik netto przypadający akcjonariuszom jednostki dominującej na 466 mln zł, zaś skonsolidowany wynik operacyjny rok na 585 mln zł,...",2,
ASSECO-POLAND,2018-03-12 08:48:28,"Zarząd ACP (ASSECOPOL) zarekomendował wypłatę dywidendy z zysku za rok 2017 oraz z zysków lat ubiegłych w wysokości 3,01 zł na jedną akcję, podała spółka.


""Niniejsza rekomendacja...",3,
ASSECO-POLAND,2018-03-02 09:18:05,"W związku z rewizją roczną portfeli indeksów Giełdy Papierów Wartościowych (GPW) w Warszawie, po sesji 16 marca 2018 r. w portfelach indeksów WIG20 oraz WIG20TR pojawi się CDR (CDPROJEKT),...",2,
